tre_ID	gene	root_relative_branch_ratio	sister_relative_branch_ratio	removed_flag
OG0004445_65	PHA_0012470	0	0	0
OG0004445_65	PHA_0012472	0	0	0
OG0004445_65	PHA_0012471	-0.999988399439557	0.0	0
OG0004445_65	PHA_0012469	-0.9710270231080325	1247.7124356217812	0
OG0004445_65	GLY_0028062	-0.7240635167195583	-0.4526946050111253	0
OG0004445_65	MED_0038868	-0.9999714690486635	0.18687258687258704	0
OG0004445_65	MED_0038869	-0.9999759612348855	-0.15744957709824345	0
OG0004445_65	CEC_0021393	-0.2581314557867291	-0.42897058791349335	0
OG0004445_65	LOC107625159	-0.9999735875228477	-0.9997400399657437	0
OG0004445_65	arharahy.Tifrunner.gnm1.Arahy.12g01374	-0.8983979317136882	3845.7451462707545	0
OG0004445_65	ardaradu.V14167.gnm1.Aradu.A02g01188	-0.9122904120641814	-0.0021264070452578355	0
OG0004445_65	arharahy.Tifrunner.gnm1.Arahy.02g01220	-0.9121035083450729	0.0021309382874452687	0
OG0004445_65	ardaradu.V14167.gnm1.Aradu.A10g03261	-0.9906509274681701	-0.8779304212414262	0
OG0004445_65	arharahy.Tifrunner.gnm1.Arahy.10g03061	-0.9234119374629757	7.192049240849554	0
OG0004445_65	LOC107622510	-0.999988399439557	0.0	0
OG0004445_65	arharahy.Tifrunner.gnm1.Arahy.20g03506	-0.999988399439557	0.0	0
OG0004445_65	ARA_0022727	2.30958803469384	0.4043048784410569	0
OG0004445_65	POP_0027129	0.9236580917404265	-0.27337986535239284	0
OG0004445_65	VIT_0029714	0.5595728953988863	-0.4911308661803271	0
OG0004445_65	MIM_0031019	-0.7355573413328897	0.7698113207547169	0
OG0004445_65	MIM_0032675	-0.8505814401987543	-0.43496801705756927	0
OG0004445_65	MIM_0033498	-0.9448723361878731	-0.8519785803067165	0
OG0004445_65	SOL_0013769	1.0883213124298494	-0.36660349627297495	0
OG0004445_65	COF_0018158	0.8730165812557275	-0.43333464256432086	0
OG0004445_65	HEL_0027435	-0.9214397609756232	0.12628156082631992	0
OG0004445_65	HEL_0039686	-0.9302481353181886	-0.11212255018511606	0
OG0004445_65	ACT_0026516	-0.4241590388204821	1.3691581424432342	0
OG0004445_65	ACT_0030275	-0.7569427929426137	-0.5779091390797859	0
OG0004445_65	AQU_0010441	-0.9150821340957813	3364.7148112383315	0
OG0004445_65	AQU_0010742	-0.9999747697381784	-0.9997028862942692	0
OG0004445_65	AQU_0040811	1.0956535998585617	31.6351167012156	0
OG0004445_65	AQU_0008317	-0.999988399439557	0.0	0
OG0004445_65	AQU_0008318	-0.999988399439557	0.0	0
OG0004445_65	AQU_0041104	-0.9806875438297732	-0.9587331600437424	0
OG0004445_65	AQU_0007036	-0.8368728471200095	7.118926222550712	0
OG0004445_65	AQU_0010477	-0.9799077921872357	-0.8768310029443978	0
OG0004445_65	AQU_0008630	-0.999988399439557	0.0	0
OG0004445_65	AQU_0008631	-0.999988399439557	0.0	0
OG0004445_65	AQU_0008632	-0.999988399439557	-0.5000250012500626	0
OG0004445_65	AQU_0008633	-0.999988399439557	-0.9999199721475222	0
OG0004445_65	AQU_0010743	-0.855043461947303	12494.649564956497	0
OG0004445_65	AQU_0009283	3.4045004177393063	3.4553365695235323	0
OG0004445_65	AQU_0010566	0.1838047663979898	-0.03961399419309965	0
OG0004445_65	CUC_0006983	1.8995600247166968	0.4216439135381114	0
OG0004445_65	PRU_0009704	1.039582484126019	-0.2965889766930079	0
OG0004445_65	NYM_0010618	0	0	0
OG0004445_65	NYM_0010620	0	0	0
OG0004445_65	NYM_0010619	-0.999988399439557	0.0	0
OG0004445_65	NYM_0010623	-0.999988399439557	-0.6790769329524665	0
OG0004445_65	NYM_0010621	-0.999988399439557	-0.7212239492576845	0
OG0004445_65	NYM_0010622	-0.999988399439557	-0.8151270758683427	0
OG0004445_65	AMB_0007673	2.0687595181666047	-0.24812394218866443	0
OG0004445_65	CIN_0016040	0.08966956549952494	-0.21024578102533495	0
OG0004445_65	LIR_0041226	0.3797578275862063	0.2662167241072751	0
OG0004445_65	ASP_0014001	2.674972623744266	24.856774362072063	0
OG0004445_65	ASP_0025292	-0.8578719614332525	-0.9613254156919571	0
OG0004445_65	BRA_0025647	-0.029767827888305124	-0.12448884729175436	0
OG0004445_65	ORY_0020946	0.10818939211733143	0.14218990461362963	0
OG0004445_65	GIN_0019257	1.806908683884897	-0.5679871090996674	0
OG0004445_65	MAR_0009067	6.025189884032015	-0.058386247303424316	0
OG0004445_65	CER_0058267	-0.999988399439557	0.0	0
OG0004445_65	CER_0058268	-0.999988399439557	0.0	0
OG0004445_65	CER_0058269	-0.999988399439557	-0.6667888563049854	0
OG0004445_65	CHL_0003051	8.767755425385838	0.3361524178318072	0
OG0004445_65	DUN_0011273	6.310360176749977	-0.2515823893633979	0
