tre_ID	gene	root_relative_branch_ratio	sister_relative_branch_ratio	removed_flag
OG0007933_40	LOC107618388	-0.9916034065988787	722.6841579210395	0
OG0007933_40	arharahy.Tifrunner.gnm1.Arahy.19g00811	-0.9999883974337296	-0.9986181817177362	0
OG0007933_40	ardaradu.V14167.gnm1.Aradu.A09g00682	-0.5983169523326747	36.807219473433165	0
OG0007933_40	arharahy.Tifrunner.gnm1.Arahy.09g00696	-0.9893754935363711	-0.9735500252616385	0
OG0007933_40	MED_0037281	-0.07345999423608256	0.012252008166384939	0
OG0007933_40	PHA_0001006	-0.862260549105337	-0.8721819803861853	0
OG0007933_40	PHA_0014150	0.07762153811195484	6.8236230151379935	0
OG0007933_40	GLY_0008724	-0.7806633709026135	-0.7832876826908919	0
OG0007933_40	CEC_0030645	-0.34069939244207736	-0.5883709597560568	0
OG0007933_40	CUC_0012709	1.4169983628963965	1.0886844054184335	0
OG0007933_40	PRU_0016693	0.1571869625809701	-0.5212297284329719	0
OG0007933_40	ARA_0018936	1.7470307801772171	1.2665677925557364	0
OG0007933_40	POP_0024081	0.21197821181413692	-0.5588042840437524	0
OG0007933_40	VIT_0025033	-0.04235050470385984	-0.6449049926475889	0
OG0007933_40	MIM_0003869	-0.9891472459508297	-0.573087695929055	0
OG0007933_40	MIM_0003870	-0.974578493180729	1.3424014498158345	0
OG0007933_40	SOL_0027429	0.20831363316201484	-0.4959118650125764	0
OG0007933_40	COF_0000014	0.6416964458469838	-0.32699073717746596	0
OG0007933_40	HEL_0021758	1.143140689257598	-0.14738714858593693	0
OG0007933_40	ACT_0003845	0.23589074719602138	-0.5541403534120721	0
OG0007933_40	AQU_0031123	1.204371623698117	-0.30647218020002154	0
OG0007933_40	LIR_0035352	0	0	0
OG0007933_40	LIR_0035354	0	0	0
OG0007933_40	LIR_0035353	-0.9999883974337296	0.0	0
OG0007933_40	CIN_0018289	0.29254095832138793	0.20794276147992266	0
OG0007933_40	BRA_0044657	-0.15657055064798944	0.40589655512362777	0
OG0007933_40	ORY_0024397	-0.40007716337433985	-0.2887101142999352	0
OG0007933_40	ASP_0017724	1.1674475147476224	-0.28898159427049286	0
OG0007933_40	NYM_0040146	-0.9999738829190429	-0.9996361300954874	0
OG0007933_40	NYM_0040147	-0.9282241245203212	2747.234980684694	0
OG0007933_40	AMB_0018451	0.7827015465784746	-0.563962535643098	0
OG0007933_40	GIN_0010342	0.9936699479689902	-0.6301346745742791	0
OG0007933_40	CER_0010457	0	0	0
OG0007933_40	CER_0010459	0	0	0
OG0007933_40	CER_0010458	-0.9999883974337296	0.0	0
OG0007933_40	CER_0010460	-0.9999883974337296	-0.5	0
OG0007933_40	CER_0010461	-0.9999883974337296	-0.6363636363636364	0
OG0007933_40	MAR_0007003	0.8559003454778225	-0.822957385235079	0
OG0007933_40	CHL_0005781	3.1240194022478205	-0.15261054703416793	0
OG0007933_40	DUN_0014083	3.8667344015362755	0.18009493332733445	0
